chembl_id,name,smiles,inchi_key,molecular_weight,alogp,hbd,hba,psa,rotatable_bonds,heavy_atoms,max_phase
CHEMBL1200560,GUANABENZ ACETATE,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,MCSPBPXATWBACD-GAYQJXMFSA-N,291.14,1.81,3.0,2.0,74.26,2.0,14.0,4.0
CHEMBL1200561,DOXAZOSIN MESYLATE,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N,547.59,1.72,1.0,9.0,112.27,4.0,33.0,4.0
CHEMBL1200562,HYDROCORTISONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,FZCHYNWYXKICIO-FZNHGJLXSA-N,446.58,3.52,2.0,6.0,100.9,6.0,32.0,4.0
CHEMBL1200563,CERIVASTATIN SODIUM,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],GPUADMRJQVPIAS-QCVDVZFFSA-M,481.54,4.88,3.0,5.0,99.88,11.0,33.0,4.0
CHEMBL1200569,CAFFEINE CITRATE,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,RCQXSQPPHJPGOF-UHFFFAOYSA-N,386.32,-1.03,0.0,6.0,61.82,0.0,14.0,4.0
CHEMBL1200570,MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,MBBZMMPHUWSWHV-BDVNFPICSA-N,195.22,-3.36,6.0,6.0,113.18,6.0,13.0,4.0
CHEMBL1200577,CYSTEAMINE BITARTRATE,NCCS.O=C(O)[C@H](O)[C@@H](O)C(=O)O,NSKJTUFFDRENDM-ZVGUSBNCSA-N,227.24,-0.13,2.0,2.0,26.02,1.0,4.0,4.0
CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],AIJQWRAOMFRHTQ-UHFFFAOYSA-M,277.22,,,,,,,4.0
CHEMBL1200580,SULFOXONE SODIUM,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],AZBNFLZFSZDPQF-UHFFFAOYSA-L,448.45,1.7,4.0,6.0,132.8,8.0,25.0,4.0
CHEMBL1200581,DIATRIZOATE SODIUM,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],ZEYOIOAKZLALAP-UHFFFAOYSA-M,635.9,3.12,3.0,3.0,95.5,3.0,20.0,4.0
CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,Cl.NCC(=O)CCC(=O)O,ZLHFONARZHCSET-UHFFFAOYSA-N,167.59,-0.62,2.0,3.0,80.39,4.0,9.0,4.0
CHEMBL1200584,AMINOSALICYLATE POTASSIUM,Nc1ccc(C(=O)[O-])c(O)c1.[K+],PRZJIMSXCLZGLT-UHFFFAOYSA-M,191.23,0.67,3.0,3.0,83.55,1.0,11.0,4.0
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1ccccc1C.Cl,BJPJNTKRKALCPP-UHFFFAOYSA-N,256.78,2.32,2.0,2.0,41.13,5.0,16.0,4.0
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,AUODDLQVRAJAJM-XJQDNNTCSA-N,461.45,0.39,4.0,7.0,102.26,7.0,27.0,4.0
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VVOIQBFMTVCINR-WWMZEODYSA-N,414.59,5.29,0.0,4.0,60.44,3.0,30.0,4.0
CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,CC(C)(N)Cc1ccc(Cl)cc1.Cl,WEJDYJKJPUPMLH-UHFFFAOYSA-N,220.14,2.62,1.0,1.0,26.02,2.0,12.0,4.0
CHEMBL1200596,CHLOROXINE,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N,214.05,3.25,1.0,2.0,33.12,0.0,13.0,4.0
CHEMBL1200597,ETIDOCAINE HYDROCHLORIDE,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl,LMWQQUMMGGIGJQ-UHFFFAOYSA-N,312.89,3.75,1.0,2.0,32.34,7.0,20.0,4.0
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,NLORYLAYLIXTID-ISLYRVAYSA-N,428.31,4.36,4.0,4.0,133.52,8.0,28.0,4.0
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,VMIZTXDGZPTKIK-UHFFFAOYSA-N,461.0,5.0,1.0,3.0,64.33,7.0,32.0,4.0
CHEMBL1200600,FLUOROMETHOLONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FAOZLTXFLGPHNG-KNAQIMQKSA-N,376.47,2.92,2.0,4.0,74.6,1.0,27.0,4.0
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,AWEZYKMQFAUBTD-UHFFFAOYSA-N,371.93,2.07,2.0,3.0,65.2,5.0,23.0,4.0
CHEMBL1200604,TROPICAMIDE,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,BGDKAVGWHJFAGW-UHFFFAOYSA-N,284.36,2.21,1.0,3.0,53.43,6.0,21.0,4.0
CHEMBL1200606,MEXILETINE HYDROCHLORIDE,Cc1cccc(C)c1OCC(C)N.Cl,NFEIBWMZVIVJLQ-UHFFFAOYSA-N,215.72,2.03,1.0,2.0,35.25,3.0,13.0,4.0
CHEMBL1200607,PERFLEXANE,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,338.04,4.65,0.0,0.0,0.0,3.0,20.0,4.0
CHEMBL1200609,PAROXETINE MESYLATE,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,SHIJTGJXUHTGGZ-RVXRQPKJSA-N,425.48,3.33,1.0,4.0,39.72,4.0,24.0,4.0
CHEMBL1200610,LORACARBEF,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,GPYKKBAAPVOCIW-HSASPSRMSA-N,367.79,0.71,3.0,4.0,112.73,4.0,24.0,4.0
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,IVHBBMHQKZBJEU-UHFFFAOYSA-N,379.93,3.49,1.0,4.0,54.46,10.0,25.0,4.0
CHEMBL1200613,TOLMETIN SODIUM,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],QGUALMNFRILWRA-UHFFFAOYSA-M,279.27,2.19,1.0,3.0,59.3,4.0,19.0,4.0
CHEMBL1200614,IOVERSOL,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,AMDBBAQNWSUWGN-UHFFFAOYSA-N,807.11,-2.02,8.0,9.0,199.89,12.0,33.0,4.0
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O.[Na+],CPIWHAFLBZQYLQ-UHFFFAOYSA-N,317.71,-0.06,2.0,5.0,118.69,1.0,17.0,4.0
CHEMBL1200617,RIMEXOLONE,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,QTTRZHGPGKRAFB-OOKHYKNYSA-N,370.53,4.5,1.0,3.0,54.37,2.0,27.0,4.0
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,RRJFVPUCXDGFJB-UHFFFAOYSA-N,538.13,5.51,3.0,4.0,81.0,10.0,37.0,4.0
CHEMBL1200621,GEMIFLOXACIN MESYLATE,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,JIYMVSQRGZEYAX-CWUUNJJBSA-N,485.49,0.97,2.0,8.0,123.04,5.0,28.0,4.0
CHEMBL1200622,PARICALCITOL,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,BPKAHTKRCLCHEA-UBFJEZKGSA-N,416.65,5.56,3.0,3.0,60.69,5.0,30.0,4.0
CHEMBL1200623,ETHYLESTRENOL,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,AOXRBFRFYPMWLR-XGXHKTLJSA-N,288.48,5.09,1.0,1.0,20.23,1.0,21.0,4.0
CHEMBL1200624,ETHYNODIOL DIACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,ONKUMRGIYFNPJW-KIEAKMPYSA-N,384.52,4.43,0.0,4.0,52.6,2.0,28.0,4.0
CHEMBL1200629,VECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],VEPSYABRBFXYIB-PWXDFCLTSA-M,637.74,5.97,0.0,5.0,55.84,4.0,40.0,4.0
CHEMBL1200630,CYSTEINE HYDROCHLORIDE,Cl.N[C@@H](CS)C(=O)O,IFQSXNOEEPCSLW-DKWTVANSSA-N,157.62,-0.67,3.0,3.0,63.32,2.0,7.0,4.0
CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,GTNDZRUWKHDICY-DJHAJVGHSA-N,699.87,6.42,3.0,8.0,108.33,22.0,44.0,4.0
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,AKQNAIYKSALPKV-OYHXESGYSA-N,512.09,2.67,2.0,7.0,104.14,7.0,34.0,4.0
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,VXEAYBOGHINOKW-UHFFFAOYSA-N,311.86,4.55,0.0,1.0,3.24,3.0,21.0,4.0
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,SRGKFVAASLQVBO-DASCVMRKSA-N,435.32,3.93,0.0,2.0,16.13,5.0,19.0,4.0
CHEMBL1200645,ETOPOSIDE PHOSPHATE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,LIQODXNTTZAGID-OCBXBXKTSA-N,668.54,1.1,4.0,14.0,207.36,7.0,46.0,4.0
CHEMBL1200648,ROCURONIUM BROMIDE,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-],OYTJKRAYGYRUJK-FMCCZJBLSA-M,609.69,4.41,1.0,5.0,59.0,5.0,38.0,4.0
CHEMBL1200654,BENOXINATE HYDROCHLORIDE,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,PRGUDWLMFLCODA-UHFFFAOYSA-N,344.88,2.95,1.0,5.0,64.79,10.0,22.0,4.0
CHEMBL1200656,NATAMYCIN,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,NCXMLFZGDNKEPB-FFPOYIOWSA-N,665.73,0.12,7.0,13.0,230.99,3.0,47.0,4.0
CHEMBL1200659,ENALAPRIL MALEATE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,OYFJQPXVCSSHAI-QFPUQLAESA-N,492.53,1.6,2.0,5.0,95.94,9.0,27.0,4.0
CHEMBL1200661,UNOPROSTONE ISOPROPYL,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,XXUPXHKCPIKWLR-JHUOEJJVSA-N,424.62,5.12,2.0,5.0,83.83,16.0,30.0,4.0
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,SHTAFWKOISOCBI-UHFFFAOYSA-N,489.06,5.48,0.0,4.0,53.33,8.0,34.0,4.0
CHEMBL1200666,CALCIPOTRIENE,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,LWQQLNNNIPYSNX-UROSTWAQSA-N,412.61,5.09,3.0,3.0,60.69,5.0,30.0,4.0
CHEMBL1200672,CEFPIRAMIDE SODIUM,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1.[Na+],RIWWMGQFMUUYIY-ALLHVENQSA-M,634.63,0.33,5.0,13.0,212.76,9.0,42.0,4.0
CHEMBL1200675,TOREMIFENE CITRATE,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,IWEQQRMGNVVKQW-OQKDUQJOSA-N,598.09,6.22,0.0,2.0,12.47,9.0,29.0,4.0
CHEMBL1200678,ATAZANAVIR SULFATE,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,DQSGVVGOPRWTKI-QVFAWCHISA-N,802.95,4.21,5.0,9.0,171.22,14.0,51.0,4.0
CHEMBL1200681,MONTELUKAST SODIUM,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],LBFBRXGCXUHRJY-HKHDRNBDSA-M,608.18,8.95,2.0,4.0,70.42,12.0,41.0,4.0
CHEMBL1200686,PIMECROLIMUS,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,KASDHRXLYQOAKZ-XDSKOBMDSA-N,810.47,5.72,2.0,11.0,158.13,6.0,56.0,4.0
CHEMBL1200688,ERYTHROMYCIN ETHYLSUCCINATE,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,NSYZCCDSJNWWJL-YXOIYICCSA-N,862.06,2.68,4.0,17.0,226.28,12.0,60.0,4.0
CHEMBL1200692,OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,UQGKUQLKSCSZGY-UHFFFAOYSA-N,558.6,4.17,2.0,11.0,162.16,10.0,41.0,4.0
CHEMBL1200694,SEVOFLURANE,FCOC(C(F)(F)F)C(F)(F)F,DFEYYRMXOJXZRJ-UHFFFAOYSA-N,200.05,2.42,0.0,1.0,9.23,2.0,12.0,4.0
CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE,CC(N)C(O)c1ccccc1.Cl,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,187.67,1.07,2.0,2.0,46.25,2.0,11.0,4.0
CHEMBL1200699,DOXYCYCLINE,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,XQTWDDCIUJNLTR-CVHRZJFOSA-N,462.46,-0.35,6.0,9.0,181.62,2.0,32.0,4.0
CHEMBL1200701,DICLOXACILLIN SODIUM,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],SIGZQNJITOWQEF-VICXVTCVSA-M,510.33,3.2,2.0,6.0,112.74,4.0,30.0,4.0
CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,DMLFJMQTNDSRFU-UHFFFAOYSA-N,336.22,2.95,1.0,3.0,50.46,1.0,21.0,4.0
CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE,Br.CC(N)Cc1ccc(O)cc1,RZCJLMTXBMNRAD-UHFFFAOYSA-N,232.12,1.28,2.0,2.0,46.25,2.0,11.0,4.0
CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl,KZLNXGBVFTWMPS-UHFFFAOYSA-N,440.97,2.42,0.0,6.0,68.31,6.0,29.0,4.0
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,WIMWMKZEIBHDTH-UHFFFAOYSA-N,351.32,4.53,0.0,2.0,6.48,4.0,22.0,4.0
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,DTMGIJFHGGCSLO-FIAQIACWSA-N,687.06,,,,,,,4.0
CHEMBL1200714,CHLORMEZANONE,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N,273.74,1.62,0.0,3.0,54.45,1.0,17.0,4.0
CHEMBL1200715,HEXYLCAINE HYDROCHLORIDE,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,MTFCPNHRBINLRQ-UHFFFAOYSA-N,297.83,3.15,1.0,3.0,38.33,5.0,19.0,4.0
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],IIUMCNJTGSMNRO-VVSKJQCTSA-L,564.35,5.3,2.0,4.0,96.3,7.0,33.0,4.0
CHEMBL1200722,PIPECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],TXWBOBJCRVVBJF-YTGGZNJNSA-L,762.71,3.63,0.0,6.0,59.08,4.0,43.0,4.0
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,BALXUFOVQVENIU-KXNXZCPBSA-N,201.7,1.33,2.0,2.0,32.26,3.0,12.0,4.0
CHEMBL1200725,SERTACONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,HAAITRDZHUANGT-UHFFFAOYSA-N,500.79,7.02,0.0,4.0,27.05,6.0,27.0,4.0
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],RPLOPBHEZLFENN-HTMVYDOJSA-M,445.19,1.32,3.0,7.0,156.07,10.0,27.0,4.0
CHEMBL1200732,AMCINONIDE,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,ILKJAFIWWBXGDU-MOGDOJJUSA-N,502.58,3.52,1.0,7.0,99.13,3.0,36.0,4.0
CHEMBL1200733,DESFLURANE,FC(F)OC(F)C(F)(F)F,DPYMFVXJLLWWEU-UHFFFAOYSA-N,168.04,2.08,0.0,1.0,9.23,2.0,10.0,4.0
CHEMBL1200734,FOSAMPRENAVIR CALCIUM,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],PMDQGYMGQKTCSX-HQROKSDRSA-L,623.68,2.52,4.0,8.0,177.72,13.0,39.0,4.0
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,IDIIJJHBXUESQI-DFIJPDEKSA-N,437.9,2.37,2.0,6.0,83.8,4.0,29.0,4.0
CHEMBL1200737,COLFOSCERIL PALMITATE,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,KILNVBDSWZSGLL-KXQOOQHDSA-N,734.05,10.61,0.0,8.0,111.19,38.0,50.0,4.0
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,COAJXCLTPGGDAJ-UHFFFAOYSA-N,301.81,1.99,2.0,4.0,50.72,9.0,19.0,4.0
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,SIEYLFHKZGLBNX-NTISSMGPSA-N,324.9,3.9,1.0,2.0,32.34,5.0,21.0,4.0
CHEMBL1200751,MERCAPTOPURINE,O.S=c1[nH]cnc2nc[nH]c12,WFFQYWAAEWLHJC-UHFFFAOYSA-N,170.2,0.64,2.0,4.0,54.46,0.0,10.0,4.0
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE,Cc1ncc(CO)c(CO)c1O.Cl,ZUFQODAHGAHPFQ-UHFFFAOYSA-N,205.64,0.08,3.0,4.0,73.58,2.0,12.0,4.0
CHEMBL1200757,PANCURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],NPIJXCQZLFKBMV-YTGGZNJNSA-L,732.68,6.11,0.0,4.0,52.6,4.0,41.0,4.0
CHEMBL1200758,AMPICILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],KLOHDWPABZXLGI-YWUHCJSESA-M,371.39,0.32,3.0,5.0,112.73,4.0,24.0,4.0
CHEMBL1200759,ANAGRELIDE HYDROCHLORIDE,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,TVWRQCIPWUCNMI-UHFFFAOYSA-N,292.55,1.93,1.0,3.0,44.7,0.0,16.0,4.0
CHEMBL1200761,CHLOROTRIANISENE,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,BFPSDSIWYFKGBC-UHFFFAOYSA-N,380.87,5.87,0.0,3.0,27.69,6.0,27.0,4.0
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-LWCNAHDDSA-L,516.41,2.01,4.0,6.0,141.36,4.0,32.0,4.0
CHEMBL1200763,IODOHIPPURATE SODIUM I 131,O=C([O-])CNC(=O)c1ccccc1[131I].[Na+],XYITYKDGJLHYPW-UDYUCQKZSA-M,331.06,1.11,2.0,2.0,66.4,3.0,14.0,4.0
CHEMBL1200764,METHACHOLINE CHLORIDE,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],JHPHVAVFUYTVCL-UHFFFAOYSA-M,195.69,0.64,0.0,2.0,26.3,3.0,11.0,4.0
CHEMBL1200768,CEFTAZIDIME SODIUM,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+],JEEWDSDYUSEQML-ROMZVAKDSA-M,568.57,-1.3,3.0,11.0,191.22,9.0,37.0,4.0
CHEMBL1200769,TRIPELENNAMINE CITRATE,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,447.49,2.65,0.0,3.0,19.37,6.0,19.0,4.0
CHEMBL1200770,IOCETAMIC ACID,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,GSVQIUGOUKJHRC-UHFFFAOYSA-N,613.96,3.16,2.0,3.0,83.63,4.0,20.0,4.0
